"","school_id","var","usage","year"
"228",4,"practices_interdisciplinary",0,2019
"229",4,"practices_real_world",0,2019
"230",4,"practices_career_prep",0,2019
"231",4,"practices_extended_learning",0,2019
"232",4,"practices_service_learning",0,2019
"233",4,"practices_place_based",0,2019
"234",4,"practices_local_global",0,2019
"235",4,"practices_design_thinking",0,2019
"236",4,"practices_community_partnerships",0,2019
"237",4,"practices_makerspace",0,2019
"238",4,"practices_measures_college",0,2019
"239",4,"practices_assessments_career",0,2019
"240",4,"practices_assessments_deeper",0,2019
"241",4,"practices_measures_purpose",0,2019
"242",4,"practices_assessments_sel",0,2019
"243",4,"practices_measures_climate",0,2019
"244",4,"practices_sel_plan",0,2019
"245",4,"practices_sel_curriculum",0,2019
"246",4,"practices_sel_integrated",0,2019
"247",4,"practices_circles",0,2019
"248",4,"practices_advisories",0,2019
"249",4,"practices_hiring_practices",0,2019
"250",4,"practices_relevant_learning",0,2019
"251",4,"practices_information_formats",0,2019
"252",4,"practices_ways_mastery",0,2019
"253",4,"practices_accommodations",0,2019
"254",4,"practices_data_instruction",1,2019
"255",4,"practices_adaptive_content",0,2019
"256",4,"practices_mentoring",0,2019
"257",4,"practices_mental_health",0,2019
"258",4,"practices_physical_well_being",0,2019
"259",4,"practices_community_supports",0,2019
"260",4,"practices_expanded_open_hours",0,2019
"261",4,"practices_portfolios_exhibitions",0,2019
"262",6,"practices_blended_learning",0,2019
"263",6,"practices_competency_education",1,2019
"264",6,"practices_design_marginalized",0,2019
"265",6,"practices_experiential",1,2019
"266",6,"practices_staffing_infrastructure",0,2019
"267",6,"practices_learner_agency",1,2019
"268",6,"practices_maker",1,2019
"269",6,"practices_pbl",1,2019
"270",6,"practices_expanded_success",0,2019
"271",6,"practices_sel",1,2019
"272",6,"practices_udl",0,2019
"273",6,"practices_wraparound",0,2019
"274",6,"practices_station_rotation",1,2019
"275",6,"practices_flipped_classroom",0,2019
"276",6,"practices_lab_rotation",0,2019
"277",6,"practices_individual_rotation",0,2019
"278",6,"practices_flex",0,2019
"279",6,"practices_a_la_carte",0,2019
"280",6,"practices_enriched_virtual",0,2019
"281",6,"practices_opportunities_mastery",1,2019
"282",6,"practices_advancement_mastery",0,2019
"283",6,"practices_performance_assessment",0,2019
"284",6,"practices_grading_mastery",1,2019
"285",6,"practices_assessment_schedule",0,2019
"286",6,"practices_competency_framework",0,2019
"287",6,"practices_equity_plan",1,2019
"288",6,"practices_reallocation_resources",0,2019
"289",6,"practices_design_margins",0,2019
"290",6,"practices_restorative",1,2019
"291",6,"practices_culturally_responsive",1,2019
"292",6,"practices_rigorous_coursework",1,2019
"293",6,"practices_no_tracking",0,2019
"294",6,"practices_graduation_supports",0,2019
"295",6,"practices_poverty_supports",1,2019
"296",6,"practices_immigrants_supports",0,2019
"297",6,"practices_ell_supports",1,2019
"298",6,"practices_flexible_staffing",0,2019
"299",6,"practices_flexible_facilities",0,2019
"300",6,"practices_flexible_schedule",0,2019
"301",6,"practices_real_time_data",0,2019
"302",6,"practices_quality_materials",1,2019
"303",6,"practices_oer",1,2019
"304",6,"practices_multi_age",0,2019
"305",6,"practices_devices_home",0,2019
"306",6,"practices_interoperability",0,2019
"307",6,"practices_student_goals",1,2019
"308",6,"practices_student_pace",0,2019
"309",6,"practices_learning_paths",0,2019
"310",6,"practices_learner_profiles",0,2019
"311",6,"practices_student_conferences",1,2019
"312",6,"practices_student_data",1,2019
"313",6,"practices_projects_primary",1,2019
"314",6,"practices_student_projects",0,2019
"315",6,"practices_interdisciplinary",1,2019
"316",6,"practices_real_world",1,2019
"317",6,"practices_career_prep",0,2019
"318",6,"practices_extended_learning",0,2019
"319",6,"practices_service_learning",1,2019
"320",6,"practices_place_based",1,2019
"321",6,"practices_local_global",1,2019
"322",6,"practices_design_thinking",1,2019
"323",6,"practices_community_partnerships",1,2019
"324",6,"practices_makerspace",1,2019
"325",6,"practices_measures_college",0,2019
"326",6,"practices_assessments_career",0,2019
"327",6,"practices_assessments_deeper",1,2019
"328",6,"practices_measures_purpose",0,2019
"329",6,"practices_assessments_sel",1,2019
"330",6,"practices_measures_climate",1,2019
"331",6,"practices_sel_plan",1,2019
"332",6,"practices_sel_curriculum",0,2019
"333",6,"practices_sel_integrated",1,2019
"334",6,"practices_circles",0,2019
"335",6,"practices_advisories",1,2019
"336",6,"practices_hiring_practices",1,2019
"337",6,"practices_relevant_learning",1,2019
"338",6,"practices_information_formats",1,2019
"339",6,"practices_ways_mastery",1,2019
"340",6,"practices_accommodations",0,2019
"341",6,"practices_data_instruction",0,2019
"342",6,"practices_adaptive_content",0,2019
"343",6,"practices_mentoring",1,2019
"344",6,"practices_mental_health",0,2019
"345",6,"practices_physical_well_being",0,2019
"346",6,"practices_community_supports",0,2019
"347",6,"practices_expanded_open_hours",0,2019
"348",6,"practices_portfolios_exhibitions",1,2019
"349",7,"practices_blended_learning",0,2019
"350",7,"practices_competency_education",1,2019
"351",7,"practices_design_marginalized",0,2019
"352",7,"practices_experiential",1,2019
"353",7,"practices_staffing_infrastructure",0,2019
"354",7,"practices_learner_agency",1,2019
"355",7,"practices_maker",0,2019
"356",7,"practices_pbl",1,2019
"357",7,"practices_expanded_success",1,2019
"358",7,"practices_sel",1,2019
"359",7,"practices_udl",1,2019
"360",7,"practices_wraparound",0,2019
"361",7,"practices_station_rotation",0,2019
"362",7,"practices_flipped_classroom",0,2019
"363",7,"practices_lab_rotation",0,2019
"364",7,"practices_individual_rotation",0,2019
"365",7,"practices_flex",0,2019
"366",7,"practices_a_la_carte",0,2019
"367",7,"practices_enriched_virtual",0,2019
"368",7,"practices_opportunities_mastery",0,2019
"369",7,"practices_advancement_mastery",0,2019
"370",7,"practices_performance_assessment",1,2019
"371",7,"practices_grading_mastery",1,2019
"372",7,"practices_assessment_schedule",0,2019
"373",7,"practices_competency_framework",0,2019
"374",7,"practices_equity_plan",0,2019
"375",7,"practices_reallocation_resources",0,2019
"376",7,"practices_design_margins",0,2019
"377",7,"practices_restorative",0,2019
"378",7,"practices_culturally_responsive",0,2019
"379",7,"practices_rigorous_coursework",0,2019
"380",7,"practices_no_tracking",0,2019
"381",7,"practices_graduation_supports",1,2019
"382",7,"practices_poverty_supports",1,2019
"383",7,"practices_immigrants_supports",0,2019
"384",7,"practices_ell_supports",1,2019
"385",7,"practices_flexible_staffing",1,2019
"386",7,"practices_flexible_facilities",1,2019
"387",7,"practices_flexible_schedule",1,2019
"388",7,"practices_real_time_data",1,2019
"389",7,"practices_quality_materials",0,2019
"390",7,"practices_oer",0,2019
"391",7,"practices_multi_age",1,2019
"392",7,"practices_devices_home",0,2019
"393",7,"practices_interoperability",0,2019
"394",7,"practices_student_goals",1,2019
"395",7,"practices_student_pace",0,2019
"396",7,"practices_learning_paths",0,2019
"397",7,"practices_learner_profiles",0,2019
"398",7,"practices_student_conferences",0,2019
"399",7,"practices_student_data",0,2019
"400",7,"practices_projects_primary",1,2019
"401",7,"practices_student_projects",1,2019
"402",7,"practices_interdisciplinary",1,2019
"403",7,"practices_real_world",1,2019
"404",7,"practices_career_prep",0,2019
"405",7,"practices_extended_learning",0,2019
"406",7,"practices_service_learning",1,2019
"407",7,"practices_place_based",0,2019
"408",7,"practices_local_global",1,2019
"409",7,"practices_design_thinking",1,2019
"410",7,"practices_community_partnerships",1,2019
"411",7,"practices_makerspace",1,2019
"412",7,"practices_measures_college",0,2019
"413",7,"practices_assessments_career",0,2019
"414",7,"practices_assessments_deeper",0,2019
"415",7,"practices_measures_purpose",0,2019
"416",7,"practices_assessments_sel",1,2019
"417",7,"practices_measures_climate",1,2019
"418",7,"practices_sel_plan",0,2019
"419",7,"practices_sel_curriculum",0,2019
"420",7,"practices_sel_integrated",0,2019
"421",7,"practices_circles",1,2019
"422",7,"practices_advisories",0,2019
"423",7,"practices_hiring_practices",1,2019
"424",7,"practices_relevant_learning",1,2019
"425",7,"practices_information_formats",1,2019
"426",7,"practices_ways_mastery",1,2019
"427",7,"practices_accommodations",1,2019
"428",7,"practices_data_instruction",1,2019
"429",7,"practices_adaptive_content",1,2019
"430",7,"practices_mentoring",0,2019
"431",7,"practices_mental_health",0,2019
"432",7,"practices_physical_well_being",0,2019
"433",7,"practices_community_supports",0,2019
"434",7,"practices_expanded_open_hours",0,2019
"435",7,"practices_portfolios_exhibitions",1,2019
"436",8,"practices_blended_learning",0,2019
"437",8,"practices_competency_education",0,2019
"438",8,"practices_design_marginalized",0,2019
"439",8,"practices_experiential",1,2019
"440",8,"practices_staffing_infrastructure",1,2019
"441",8,"practices_learner_agency",1,2019
"442",8,"practices_maker",1,2019
"443",8,"practices_pbl",1,2019
"444",8,"practices_expanded_success",1,2019
"445",8,"practices_sel",1,2019
"446",8,"practices_udl",0,2019
"447",8,"practices_wraparound",0,2019
"448",8,"practices_station_rotation",0,2019
"449",8,"practices_flipped_classroom",0,2019
"450",8,"practices_lab_rotation",0,2019
"451",8,"practices_individual_rotation",0,2019
"452",8,"practices_flex",0,2019
"453",8,"practices_a_la_carte",0,2019
"454",8,"practices_enriched_virtual",0,2019
"455",8,"practices_opportunities_mastery",1,2019
"456",8,"practices_advancement_mastery",0,2019
"457",8,"practices_performance_assessment",1,2019
"458",8,"practices_grading_mastery",0,2019
"459",8,"practices_assessment_schedule",1,2019
"460",8,"practices_competency_framework",0,2019
"461",8,"practices_equity_plan",0,2019
"462",8,"practices_reallocation_resources",0,2019
"463",8,"practices_design_margins",0,2019
"464",8,"practices_restorative",1,2019
"465",8,"practices_culturally_responsive",0,2019
"466",8,"practices_rigorous_coursework",0,2019
"467",8,"practices_no_tracking",0,2019
"468",8,"practices_graduation_supports",0,2019
"469",8,"practices_poverty_supports",0,2019
"470",8,"practices_immigrants_supports",0,2019
"471",8,"practices_ell_supports",0,2019
"472",8,"practices_flexible_staffing",1,2019
"473",8,"practices_flexible_facilities",1,2019
"474",8,"practices_flexible_schedule",1,2019
"475",8,"practices_real_time_data",0,2019
"476",8,"practices_quality_materials",0,2019
"477",8,"practices_oer",1,2019
"478",8,"practices_multi_age",1,2019
"479",8,"practices_devices_home",0,2019
"480",8,"practices_interoperability",0,2019
"481",8,"practices_student_goals",1,2019
"482",8,"practices_student_pace",1,2019
"483",8,"practices_learning_paths",1,2019
"484",8,"practices_learner_profiles",1,2019
"485",8,"practices_student_conferences",1,2019
"486",8,"practices_student_data",0,2019
"487",8,"practices_projects_primary",1,2019
"488",8,"practices_student_projects",1,2019
"489",8,"practices_interdisciplinary",1,2019
"490",8,"practices_real_world",1,2019
"491",8,"practices_career_prep",0,2019
"492",8,"practices_extended_learning",0,2019
"493",8,"practices_service_learning",1,2019
"494",8,"practices_place_based",0,2019
"495",8,"practices_local_global",1,2019
"496",8,"practices_design_thinking",1,2019
"497",8,"practices_community_partnerships",1,2019
"498",8,"practices_makerspace",1,2019
"499",8,"practices_measures_college",0,2019
"500",8,"practices_assessments_career",0,2019
"501",8,"practices_assessments_deeper",1,2019
"502",8,"practices_measures_purpose",1,2019
"503",8,"practices_assessments_sel",1,2019
"504",8,"practices_measures_climate",1,2019
"505",8,"practices_sel_plan",1,2019
"506",8,"practices_sel_curriculum",0,2019
"507",8,"practices_sel_integrated",1,2019
"508",8,"practices_circles",0,2019
"509",8,"practices_advisories",0,2019
"510",8,"practices_hiring_practices",0,2019
"511",8,"practices_relevant_learning",1,2019
"512",8,"practices_information_formats",1,2019
"513",8,"practices_ways_mastery",1,2019
"514",8,"practices_accommodations",1,2019
"515",8,"practices_data_instruction",0,2019
"516",8,"practices_adaptive_content",1,2019
"517",8,"practices_mentoring",0,2019
"518",8,"practices_mental_health",0,2019
"519",8,"practices_physical_well_being",0,2019
"520",8,"practices_community_supports",0,2019
"521",8,"practices_expanded_open_hours",0,2019
"522",8,"practices_portfolios_exhibitions",1,2019
"523",9,"practices_blended_learning",0,2019
"524",9,"practices_competency_education",1,2019
"525",9,"practices_design_marginalized",0,2019
"526",9,"practices_experiential",0,2019
"527",9,"practices_staffing_infrastructure",0,2019
"528",9,"practices_learner_agency",0,2019
"529",9,"practices_maker",0,2019
"530",9,"practices_pbl",0,2019
"531",9,"practices_expanded_success",0,2019
"532",9,"practices_sel",0,2019
"533",9,"practices_udl",0,2019
"534",9,"practices_wraparound",0,2019
"535",9,"practices_station_rotation",0,2019
"536",9,"practices_flipped_classroom",0,2019
"537",9,"practices_lab_rotation",0,2019
"538",9,"practices_individual_rotation",0,2019
"539",9,"practices_flex",0,2019
"540",9,"practices_a_la_carte",0,2019
"541",9,"practices_enriched_virtual",0,2019
"542",9,"practices_opportunities_mastery",0,2019
"543",9,"practices_advancement_mastery",0,2019
"544",9,"practices_performance_assessment",0,2019
"545",9,"practices_grading_mastery",1,2019
"546",9,"practices_assessment_schedule",0,2019
"547",9,"practices_competency_framework",0,2019
"548",9,"practices_equity_plan",0,2019
"549",9,"practices_reallocation_resources",0,2019
"550",9,"practices_design_margins",0,2019
"551",9,"practices_restorative",1,2019
"552",9,"practices_culturally_responsive",0,2019
"553",9,"practices_rigorous_coursework",1,2019
"554",9,"practices_no_tracking",0,2019
"555",9,"practices_graduation_supports",1,2019
"556",9,"practices_poverty_supports",0,2019
"557",9,"practices_immigrants_supports",0,2019
"558",9,"practices_ell_supports",0,2019
"559",9,"practices_flexible_staffing",1,2019
"560",9,"practices_flexible_facilities",1,2019
"561",9,"practices_flexible_schedule",0,2019
"562",9,"practices_real_time_data",0,2019
"563",9,"practices_quality_materials",0,2019
"564",9,"practices_oer",0,2019
"565",9,"practices_multi_age",1,2019
"566",9,"practices_devices_home",0,2019
"567",9,"practices_interoperability",0,2019
"568",9,"practices_student_goals",1,2019
"569",9,"practices_student_pace",0,2019
"570",9,"practices_learning_paths",1,2019
"571",9,"practices_learner_profiles",0,2019
"572",9,"practices_student_conferences",0,2019
"573",9,"practices_student_data",0,2019
"574",9,"practices_projects_primary",0,2019
"575",9,"practices_student_projects",0,2019
"576",9,"practices_interdisciplinary",0,2019
"577",9,"practices_real_world",0,2019
"578",9,"practices_career_prep",1,2019
"579",9,"practices_extended_learning",0,2019
"580",9,"practices_service_learning",0,2019
"581",9,"practices_place_based",0,2019
"582",9,"practices_local_global",0,2019
"583",9,"practices_design_thinking",0,2019
"584",9,"practices_community_partnerships",1,2019
"585",9,"practices_makerspace",0,2019
"586",9,"practices_measures_college",1,2019
"587",9,"practices_assessments_career",0,2019
"588",9,"practices_assessments_deeper",1,2019
"589",9,"practices_measures_purpose",0,2019
"590",9,"practices_assessments_sel",0,2019
"591",9,"practices_measures_climate",0,2019
"592",9,"practices_sel_plan",0,2019
"593",9,"practices_sel_curriculum",0,2019
"594",9,"practices_sel_integrated",0,2019
"595",9,"practices_circles",0,2019
"596",9,"practices_advisories",1,2019
"597",9,"practices_hiring_practices",0,2019
"598",9,"practices_relevant_learning",0,2019
"599",9,"practices_information_formats",0,2019
"600",9,"practices_ways_mastery",0,2019
"601",9,"practices_accommodations",1,2019
"602",9,"practices_data_instruction",0,2019
"603",9,"practices_adaptive_content",0,2019
"604",9,"practices_mentoring",1,2019
"605",9,"practices_mental_health",1,2019
"606",9,"practices_physical_well_being",0,2019
"607",9,"practices_community_supports",0,2019
"608",9,"practices_expanded_open_hours",0,2019
"609",9,"practices_portfolios_exhibitions",0,2019
"610",11,"practices_blended_learning",0,2019
"611",11,"practices_competency_education",0,2019
"612",11,"practices_design_marginalized",0,2019
"613",11,"practices_experiential",1,2019
"614",11,"practices_staffing_infrastructure",0,2019
"615",11,"practices_learner_agency",1,2019
"616",11,"practices_maker",1,2019
"617",11,"practices_pbl",1,2019
"618",11,"practices_expanded_success",1,2019
"619",11,"practices_sel",1,2019
"620",11,"practices_udl",0,2019
"621",11,"practices_wraparound",0,2019
"622",11,"practices_station_rotation",1,2019
"623",11,"practices_flipped_classroom",1,2019
"624",11,"practices_lab_rotation",1,2019
"625",11,"practices_individual_rotation",0,2019
"626",11,"practices_flex",1,2019
"627",11,"practices_a_la_carte",0,2019
"628",11,"practices_enriched_virtual",0,2019
"629",11,"practices_opportunities_mastery",1,2019
"630",11,"practices_advancement_mastery",1,2019
"631",11,"practices_performance_assessment",1,2019
"632",11,"practices_grading_mastery",0,2019
"633",11,"practices_assessment_schedule",0,2019
"634",11,"practices_competency_framework",1,2019
"635",11,"practices_equity_plan",1,2019
"636",11,"practices_reallocation_resources",0,2019
"637",11,"practices_design_margins",0,2019
"638",11,"practices_restorative",1,2019
"639",11,"practices_culturally_responsive",1,2019
"640",11,"practices_rigorous_coursework",1,2019
"641",11,"practices_no_tracking",0,2019
"642",11,"practices_graduation_supports",1,2019
"643",11,"practices_poverty_supports",0,2019
"644",11,"practices_immigrants_supports",0,2019
"645",11,"practices_ell_supports",0,2019
"646",11,"practices_flexible_staffing",1,2019
"647",11,"practices_flexible_facilities",1,2019
"648",11,"practices_flexible_schedule",1,2019
"649",11,"practices_real_time_data",1,2019
"650",11,"practices_quality_materials",1,2019
"651",11,"practices_oer",1,2019
"652",11,"practices_multi_age",1,2019
"653",11,"practices_devices_home",0,2019
"654",11,"practices_interoperability",1,2019
"655",11,"practices_student_goals",1,2019
"656",11,"practices_student_pace",0,2019
"657",11,"practices_learning_paths",1,2019
"658",11,"practices_learner_profiles",1,2019
"659",11,"practices_student_conferences",1,2019
"660",11,"practices_student_data",1,2019
"661",11,"practices_projects_primary",1,2019
"662",11,"practices_student_projects",1,2019
"663",11,"practices_interdisciplinary",1,2019
"664",11,"practices_real_world",1,2019
"665",11,"practices_career_prep",1,2019
"666",11,"practices_extended_learning",1,2019
"667",11,"practices_service_learning",1,2019
"668",11,"practices_place_based",1,2019
"669",11,"practices_local_global",1,2019
"670",11,"practices_design_thinking",1,2019
"671",11,"practices_community_partnerships",1,2019
"672",11,"practices_makerspace",1,2019
"673",11,"practices_measures_college",1,2019
"674",11,"practices_assessments_career",1,2019
"675",11,"practices_assessments_deeper",1,2019
"676",11,"practices_measures_purpose",1,2019
"677",11,"practices_assessments_sel",1,2019
"678",11,"practices_measures_climate",1,2019
"679",11,"practices_sel_plan",1,2019
"680",11,"practices_sel_curriculum",1,2019
"681",11,"practices_sel_integrated",1,2019
"682",11,"practices_circles",1,2019
"683",11,"practices_advisories",1,2019
"684",11,"practices_hiring_practices",1,2019
"685",11,"practices_relevant_learning",1,2019
"686",11,"practices_information_formats",1,2019
"687",11,"practices_ways_mastery",1,2019
"688",11,"practices_accommodations",1,2019
"689",11,"practices_data_instruction",1,2019
"690",11,"practices_adaptive_content",1,2019
"691",11,"practices_mentoring",1,2019
"692",11,"practices_mental_health",1,2019
"693",11,"practices_physical_well_being",1,2019
"694",11,"practices_community_supports",1,2019
